,Index,Time Stamp
40711,2023399,2021-02-11 05:41:47.100
40712,2023460,2021-02-11 05:41:47.710
40713,2023461,2021-02-11 05:41:47.720
40714,2023462,2021-02-11 05:41:47.730
40715,2023463,2021-02-11 05:41:47.740
40716,2023464,2021-02-11 05:41:47.750
40717,2023465,2021-02-11 05:41:47.760
40718,2023466,2021-02-11 05:41:47.770
40719,2023467,2021-02-11 05:41:47.780
40720,2023468,2021-02-11 05:41:47.790
40721,2023469,2021-02-11 05:41:47.800
40722,2023470,2021-02-11 05:41:47.810
40723,2023471,2021-02-11 05:41:47.820
40724,2023472,2021-02-11 05:41:47.830
40725,2023473,2021-02-11 05:41:47.840
40726,2023474,2021-02-11 05:41:47.850
40727,2023475,2021-02-11 05:41:47.860
40728,2023476,2021-02-11 05:41:47.870
40729,2023477,2021-02-11 05:41:47.880
40730,2023478,2021-02-11 05:41:47.890
40731,2023479,2021-02-11 05:41:47.900
40732,2023480,2021-02-11 05:41:47.910
40733,2023481,2021-02-11 05:41:47.920
40734,2023482,2021-02-11 05:41:47.930
40735,2023483,2021-02-11 05:41:47.940
40736,2023484,2021-02-11 05:41:47.950
40737,2023485,2021-02-11 05:41:47.960
40738,2023486,2021-02-11 05:41:47.970
40739,2023487,2021-02-11 05:41:47.980
40740,2023488,2021-02-11 05:41:47.990
40741,2023489,2021-02-11 05:41:48.000
40742,2023490,2021-02-11 05:41:48.010
40743,2023491,2021-02-11 05:41:48.020
40744,2023492,2021-02-11 05:41:48.030
40745,2023493,2021-02-11 05:41:48.040
40746,2023494,2021-02-11 05:41:48.050
40747,2023495,2021-02-11 05:41:48.060
40748,2023496,2021-02-11 05:41:48.070
40749,2023497,2021-02-11 05:41:48.080
40750,2023498,2021-02-11 05:41:48.090
40751,2023499,2021-02-11 05:41:48.100
40752,2023500,2021-02-11 05:41:48.110
40753,2023501,2021-02-11 05:41:48.120
40754,2023502,2021-02-11 05:41:48.130
40755,2023503,2021-02-11 05:41:48.140
40756,2023504,2021-02-11 05:41:48.150
40757,2023505,2021-02-11 05:41:48.160
40758,2023506,2021-02-11 05:41:48.170
40759,2023507,2021-02-11 05:41:48.180
40760,2023508,2021-02-11 05:41:48.190
40761,2023509,2021-02-11 05:41:48.200
40762,2023510,2021-02-11 05:41:48.210
40763,2023511,2021-02-11 05:41:48.220
40764,2023512,2021-02-11 05:41:48.230
40765,2023513,2021-02-11 05:41:48.240
40766,2023514,2021-02-11 05:41:48.250
40767,2023515,2021-02-11 05:41:48.260
40768,2023516,2021-02-11 05:41:48.270
40769,2023517,2021-02-11 05:41:48.280
40770,2023518,2021-02-11 05:41:48.290
40771,2023519,2021-02-11 05:41:48.300
40772,2023520,2021-02-11 05:41:48.310
40773,2023521,2021-02-11 05:41:48.320
40774,2023522,2021-02-11 05:41:48.330
40775,2023523,2021-02-11 05:41:48.340
40776,2023524,2021-02-11 05:41:48.350
40777,2023525,2021-02-11 05:41:48.360
40778,2023526,2021-02-11 05:41:48.370
40779,2023527,2021-02-11 05:41:48.380
40780,2023528,2021-02-11 05:41:48.390
40781,2023529,2021-02-11 05:41:48.400
40782,2023530,2021-02-11 05:41:48.410
40783,2023531,2021-02-11 05:41:48.420
40784,2023532,2021-02-11 05:41:48.430
40785,2023533,2021-02-11 05:41:48.440
40786,2023534,2021-02-11 05:41:48.450
40787,2023535,2021-02-11 05:41:48.460
40788,2023536,2021-02-11 05:41:48.470
40789,2023537,2021-02-11 05:41:48.480
40790,2023538,2021-02-11 05:41:48.490
40791,2023539,2021-02-11 05:41:48.500
40792,2023560,2021-02-11 05:41:48.710
40793,2023561,2021-02-11 05:41:48.720
40794,2023562,2021-02-11 05:41:48.730
40795,2023563,2021-02-11 05:41:48.740
40796,2023564,2021-02-11 05:41:48.750
40797,2023565,2021-02-11 05:41:48.760
40798,2023566,2021-02-11 05:41:48.770
40799,2023567,2021-02-11 05:41:48.780
40800,2023568,2021-02-11 05:41:48.790
40801,2023569,2021-02-11 05:41:48.800
40802,2023570,2021-02-11 05:41:48.810
40803,2023571,2021-02-11 05:41:48.820
40804,2023572,2021-02-11 05:41:48.830
40805,2023573,2021-02-11 05:41:48.840
40806,2023574,2021-02-11 05:41:48.850
40807,2023575,2021-02-11 05:41:48.860
40808,2023576,2021-02-11 05:41:48.870
40809,2023577,2021-02-11 05:41:48.880
40810,2023578,2021-02-11 05:41:48.890
40811,2023579,2021-02-11 05:41:48.900
40812,2023580,2021-02-11 05:41:48.910
40813,2023581,2021-02-11 05:41:48.920
40814,2023582,2021-02-11 05:41:48.930
40815,2023583,2021-02-11 05:41:48.940
40816,2023584,2021-02-11 05:41:48.950
40817,2023585,2021-02-11 05:41:48.960
40818,2023586,2021-02-11 05:41:48.970
40819,2023587,2021-02-11 05:41:48.980
40820,2023588,2021-02-11 05:41:48.990
40821,2023589,2021-02-11 05:41:49.000
40822,2023590,2021-02-11 05:41:49.010
40823,2023591,2021-02-11 05:41:49.020
40824,2023592,2021-02-11 05:41:49.030
40825,2023593,2021-02-11 05:41:49.040
40826,2023594,2021-02-11 05:41:49.050
40827,2023595,2021-02-11 05:41:49.060
40828,2023596,2021-02-11 05:41:49.070
40829,2023597,2021-02-11 05:41:49.080
40830,2023598,2021-02-11 05:41:49.090
40831,2023599,2021-02-11 05:41:49.100
40832,2023600,2021-02-11 05:41:49.110
40833,2023601,2021-02-11 05:41:49.120
40834,2023602,2021-02-11 05:41:49.130
40835,2023603,2021-02-11 05:41:49.140
40836,2023604,2021-02-11 05:41:49.150
40837,2023605,2021-02-11 05:41:49.160
40838,2023606,2021-02-11 05:41:49.170
40839,2023607,2021-02-11 05:41:49.180
40840,2023608,2021-02-11 05:41:49.190
40841,2023609,2021-02-11 05:41:49.200
40842,2023610,2021-02-11 05:41:49.210
40843,2023611,2021-02-11 05:41:49.220
40844,2023612,2021-02-11 05:41:49.230
40845,2023613,2021-02-11 05:41:49.240
40846,2023614,2021-02-11 05:41:49.250
40847,2023615,2021-02-11 05:41:49.260
40848,2023616,2021-02-11 05:41:49.270
40849,2023617,2021-02-11 05:41:49.280
40850,2023618,2021-02-11 05:41:49.290
40851,2023619,2021-02-11 05:41:49.300
40852,2023620,2021-02-11 05:41:49.310
40853,2023621,2021-02-11 05:41:49.320
40854,2023622,2021-02-11 05:41:49.330
40855,2023623,2021-02-11 05:41:49.340
40856,2023624,2021-02-11 05:41:49.350
40857,2023625,2021-02-11 05:41:49.360
40858,2023626,2021-02-11 05:41:49.370
40859,2023627,2021-02-11 05:41:49.380
40860,2023628,2021-02-11 05:41:49.390
40861,2023629,2021-02-11 05:41:49.400
40862,2023630,2021-02-11 05:41:49.410
40863,2023631,2021-02-11 05:41:49.420
40864,2023632,2021-02-11 05:41:49.430
40865,2023633,2021-02-11 05:41:49.440
40866,2023634,2021-02-11 05:41:49.450
40867,2023635,2021-02-11 05:41:49.460
40868,2023636,2021-02-11 05:41:49.470
40869,2023637,2021-02-11 05:41:49.480
40870,2023638,2021-02-11 05:41:49.490
40871,2023639,2021-02-11 05:41:49.500
40872,2023660,2021-02-11 05:41:49.710
40873,2023661,2021-02-11 05:41:49.720
40874,2023662,2021-02-11 05:41:49.730
40875,2023663,2021-02-11 05:41:49.740
40876,2023664,2021-02-11 05:41:49.750
40877,2023665,2021-02-11 05:41:49.760
40878,2023666,2021-02-11 05:41:49.770
40879,2023667,2021-02-11 05:41:49.780
40880,2023668,2021-02-11 05:41:49.790
40881,2023669,2021-02-11 05:41:49.800
40882,2023670,2021-02-11 05:41:49.810
40883,2023671,2021-02-11 05:41:49.820
40884,2023672,2021-02-11 05:41:49.830
40885,2023673,2021-02-11 05:41:49.840
40886,2023674,2021-02-11 05:41:49.850
40887,2023675,2021-02-11 05:41:49.860
40888,2023676,2021-02-11 05:41:49.870
40889,2023677,2021-02-11 05:41:49.880
40890,2023678,2021-02-11 05:41:49.890
40891,2023679,2021-02-11 05:41:49.900
40892,2023740,2021-02-11 05:41:50.510
40893,2023741,2021-02-11 05:41:50.520
40894,2023742,2021-02-11 05:41:50.530
40895,2023743,2021-02-11 05:41:50.540
40896,2023744,2021-02-11 05:41:50.550
40897,2023745,2021-02-11 05:41:50.560
40898,2023746,2021-02-11 05:41:50.570
40899,2023747,2021-02-11 05:41:50.580
40900,2023748,2021-02-11 05:41:50.590
40901,2023749,2021-02-11 05:41:50.600
40902,2023750,2021-02-11 05:41:50.610
40903,2023751,2021-02-11 05:41:50.620
40904,2023752,2021-02-11 05:41:50.630
40905,2023753,2021-02-11 05:41:50.640
40906,2023754,2021-02-11 05:41:50.650
40907,2023755,2021-02-11 05:41:50.660
40908,2023756,2021-02-11 05:41:50.670
40909,2023757,2021-02-11 05:41:50.680
40910,2023758,2021-02-11 05:41:50.690
40911,2023759,2021-02-11 05:41:50.700
40912,2023760,2021-02-11 05:41:50.710
40913,2023761,2021-02-11 05:41:50.720
40914,2023762,2021-02-11 05:41:50.730
40915,2023763,2021-02-11 05:41:50.740
40916,2023764,2021-02-11 05:41:50.750
40917,2023765,2021-02-11 05:41:50.760
40918,2023766,2021-02-11 05:41:50.770
40919,2023767,2021-02-11 05:41:50.780
40920,2023768,2021-02-11 05:41:50.790
40921,2023769,2021-02-11 05:41:50.800
40922,2023770,2021-02-11 05:41:50.810
40923,2023771,2021-02-11 05:41:50.820
40924,2023772,2021-02-11 05:41:50.830
40925,2023773,2021-02-11 05:41:50.840
40926,2023774,2021-02-11 05:41:50.850
40927,2023775,2021-02-11 05:41:50.860
40928,2023776,2021-02-11 05:41:50.870
40929,2023777,2021-02-11 05:41:50.880
40930,2023778,2021-02-11 05:41:50.890
40931,2023779,2021-02-11 05:41:50.900
40932,2023820,2021-02-11 05:41:51.310
40933,2023821,2021-02-11 05:41:51.320
40934,2023822,2021-02-11 05:41:51.330
40935,2023823,2021-02-11 05:41:51.340
40936,2023824,2021-02-11 05:41:51.350
40937,2023825,2021-02-11 05:41:51.360
40938,2023826,2021-02-11 05:41:51.370
40939,2023827,2021-02-11 05:41:51.380
40940,2023828,2021-02-11 05:41:51.390
40941,2023829,2021-02-11 05:41:51.400
40942,2023830,2021-02-11 05:41:51.410
40943,2023831,2021-02-11 05:41:51.420
40944,2023832,2021-02-11 05:41:51.430
40945,2023833,2021-02-11 05:41:51.440
40946,2023834,2021-02-11 05:41:51.450
40947,2023835,2021-02-11 05:41:51.460
40948,2023836,2021-02-11 05:41:51.470
40949,2023837,2021-02-11 05:41:51.480
40950,2023838,2021-02-11 05:41:51.490
40951,2023839,2021-02-11 05:41:51.500
40952,2023860,2021-02-11 05:41:51.710
40953,2023861,2021-02-11 05:41:51.720
40954,2023862,2021-02-11 05:41:51.730
40955,2023863,2021-02-11 05:41:51.740
40956,2023864,2021-02-11 05:41:51.750
40957,2023865,2021-02-11 05:41:51.760
40958,2023866,2021-02-11 05:41:51.770
40959,2023867,2021-02-11 05:41:51.780
40960,2023868,2021-02-11 05:41:51.790
40961,2023869,2021-02-11 05:41:51.800
40962,2023870,2021-02-11 05:41:51.810
40963,2023871,2021-02-11 05:41:51.820
40964,2023872,2021-02-11 05:41:51.830
40965,2023873,2021-02-11 05:41:51.840
40966,2023874,2021-02-11 05:41:51.850
40967,2023875,2021-02-11 05:41:51.860
40968,2023876,2021-02-11 05:41:51.870
40969,2023877,2021-02-11 05:41:51.880
40970,2023878,2021-02-11 05:41:51.890
40971,2023879,2021-02-11 05:41:51.900
40972,2023900,2021-02-11 05:41:52.110
40973,2023901,2021-02-11 05:41:52.120
40974,2023902,2021-02-11 05:41:52.130
40975,2023903,2021-02-11 05:41:52.140
40976,2023904,2021-02-11 05:41:52.150
40977,2023905,2021-02-11 05:41:52.160
40978,2023906,2021-02-11 05:41:52.170
40979,2023907,2021-02-11 05:41:52.180
40980,2023908,2021-02-11 05:41:52.190
40981,2023909,2021-02-11 05:41:52.200
40982,2023910,2021-02-11 05:41:52.210
40983,2023911,2021-02-11 05:41:52.220
40984,2023912,2021-02-11 05:41:52.230
40985,2023913,2021-02-11 05:41:52.240
40986,2023914,2021-02-11 05:41:52.250
40987,2023915,2021-02-11 05:41:52.260
40988,2023916,2021-02-11 05:41:52.270
40989,2023917,2021-02-11 05:41:52.280
40990,2023918,2021-02-11 05:41:52.290
40991,2023919,2021-02-11 05:41:52.300
40992,2023920,2021-02-11 05:41:52.310
40993,2023921,2021-02-11 05:41:52.320
40994,2023922,2021-02-11 05:41:52.330
40995,2023923,2021-02-11 05:41:52.340
40996,2023924,2021-02-11 05:41:52.350
40997,2023925,2021-02-11 05:41:52.360
40998,2023926,2021-02-11 05:41:52.370
40999,2023927,2021-02-11 05:41:52.380
41000,2023928,2021-02-11 05:41:52.390
41001,2023929,2021-02-11 05:41:52.400
41002,2023930,2021-02-11 05:41:52.410
41003,2023931,2021-02-11 05:41:52.420
41004,2023932,2021-02-11 05:41:52.430
41005,2023933,2021-02-11 05:41:52.440
41006,2023934,2021-02-11 05:41:52.450
41007,2023935,2021-02-11 05:41:52.460
41008,2023936,2021-02-11 05:41:52.470
41009,2023937,2021-02-11 05:41:52.480
41010,2023938,2021-02-11 05:41:52.490
41011,2023939,2021-02-11 05:41:52.500
41012,2023940,2021-02-11 05:41:52.510
41013,2023941,2021-02-11 05:41:52.520
41014,2023942,2021-02-11 05:41:52.530
41015,2023943,2021-02-11 05:41:52.540
41016,2023944,2021-02-11 05:41:52.550
41017,2023945,2021-02-11 05:41:52.560
41018,2023946,2021-02-11 05:41:52.570
41019,2023947,2021-02-11 05:41:52.580
41020,2023948,2021-02-11 05:41:52.590
41021,2023949,2021-02-11 05:41:52.600
41022,2023950,2021-02-11 05:41:52.610
41023,2023951,2021-02-11 05:41:52.620
41024,2023952,2021-02-11 05:41:52.630
41025,2023953,2021-02-11 05:41:52.640
41026,2023954,2021-02-11 05:41:52.650
41027,2023955,2021-02-11 05:41:52.660
41028,2023956,2021-02-11 05:41:52.670
41029,2023957,2021-02-11 05:41:52.680
41030,2023958,2021-02-11 05:41:52.690
41031,2023959,2021-02-11 05:41:52.700
41032,2023980,2021-02-11 05:41:52.910
41033,2023981,2021-02-11 05:41:52.920
41034,2023982,2021-02-11 05:41:52.930
41035,2023983,2021-02-11 05:41:52.940
41036,2023984,2021-02-11 05:41:52.950
41037,2023985,2021-02-11 05:41:52.960
41038,2023986,2021-02-11 05:41:52.970
41039,2023987,2021-02-11 05:41:52.980
41040,2023988,2021-02-11 05:41:52.990
41041,2023989,2021-02-11 05:41:53.000
41042,2023990,2021-02-11 05:41:53.010
41043,2023991,2021-02-11 05:41:53.020
41044,2023992,2021-02-11 05:41:53.030
41045,2023993,2021-02-11 05:41:53.040
41046,2023994,2021-02-11 05:41:53.050
41047,2023995,2021-02-11 05:41:53.060
41048,2023996,2021-02-11 05:41:53.070
41049,2023997,2021-02-11 05:41:53.080
41050,2023998,2021-02-11 05:41:53.090
41051,2023999,2021-02-11 05:41:53.100
41052,2024000,2021-02-11 05:41:53.110
41053,2024001,2021-02-11 05:41:53.120
41054,2024002,2021-02-11 05:41:53.130
41055,2024003,2021-02-11 05:41:53.140
41056,2024004,2021-02-11 05:41:53.150
41057,2024005,2021-02-11 05:41:53.160
41058,2024006,2021-02-11 05:41:53.170
41059,2024007,2021-02-11 05:41:53.180
41060,2024008,2021-02-11 05:41:53.190
41061,2024009,2021-02-11 05:41:53.200
41062,2024010,2021-02-11 05:41:53.210
41063,2024011,2021-02-11 05:41:53.220
41064,2024012,2021-02-11 05:41:53.230
41065,2024013,2021-02-11 05:41:53.240
41066,2024014,2021-02-11 05:41:53.250
41067,2024015,2021-02-11 05:41:53.260
41068,2024016,2021-02-11 05:41:53.270
41069,2024017,2021-02-11 05:41:53.280
41070,2024018,2021-02-11 05:41:53.290
41071,2024019,2021-02-11 05:41:53.300
41072,2024020,2021-02-11 05:41:53.310
41073,2024021,2021-02-11 05:41:53.320
41074,2024022,2021-02-11 05:41:53.330
41075,2024023,2021-02-11 05:41:53.340
41076,2024024,2021-02-11 05:41:53.350
41077,2024025,2021-02-11 05:41:53.360
41078,2024026,2021-02-11 05:41:53.370
41079,2024027,2021-02-11 05:41:53.380
41080,2024028,2021-02-11 05:41:53.390
41081,2024029,2021-02-11 05:41:53.400
41082,2024030,2021-02-11 05:41:53.410
41083,2024031,2021-02-11 05:41:53.420
41084,2024032,2021-02-11 05:41:53.430
41085,2024033,2021-02-11 05:41:53.440
41086,2024034,2021-02-11 05:41:53.450
41087,2024035,2021-02-11 05:41:53.460
41088,2024036,2021-02-11 05:41:53.470
41089,2024037,2021-02-11 05:41:53.480
41090,2024038,2021-02-11 05:41:53.490
41091,2024039,2021-02-11 05:41:53.500
41092,2024060,2021-02-11 05:41:53.710
41093,2024061,2021-02-11 05:41:53.720
41094,2024062,2021-02-11 05:41:53.730
41095,2024063,2021-02-11 05:41:53.740
41096,2024064,2021-02-11 05:41:53.750
41097,2024065,2021-02-11 05:41:53.760
41098,2024066,2021-02-11 05:41:53.770
41099,2024067,2021-02-11 05:41:53.780
41100,2024068,2021-02-11 05:41:53.790
41101,2024069,2021-02-11 05:41:53.800
41102,2024070,2021-02-11 05:41:53.810
41103,2024071,2021-02-11 05:41:53.820
41104,2024072,2021-02-11 05:41:53.830
41105,2024073,2021-02-11 05:41:53.840
41106,2024074,2021-02-11 05:41:53.850
41107,2024075,2021-02-11 05:41:53.860
41108,2024076,2021-02-11 05:41:53.870
41109,2024077,2021-02-11 05:41:53.880
41110,2024078,2021-02-11 05:41:53.890
41111,2024079,2021-02-11 05:41:53.900
41112,2024120,2021-02-11 05:41:54.310
41113,2024121,2021-02-11 05:41:54.320
41114,2024122,2021-02-11 05:41:54.330
41115,2024123,2021-02-11 05:41:54.340
41116,2024124,2021-02-11 05:41:54.350
41117,2024125,2021-02-11 05:41:54.360
41118,2024126,2021-02-11 05:41:54.370
41119,2024127,2021-02-11 05:41:54.380
41120,2024128,2021-02-11 05:41:54.390
41121,2024129,2021-02-11 05:41:54.400
41122,2024130,2021-02-11 05:41:54.410
41123,2024131,2021-02-11 05:41:54.420
41124,2024132,2021-02-11 05:41:54.430
41125,2024133,2021-02-11 05:41:54.440
41126,2024134,2021-02-11 05:41:54.450
41127,2024135,2021-02-11 05:41:54.460
41128,2024136,2021-02-11 05:41:54.470
41129,2024137,2021-02-11 05:41:54.480
41130,2024138,2021-02-11 05:41:54.490
41131,2024139,2021-02-11 05:41:54.500
41132,2024140,2021-02-11 05:41:54.510
41133,2024141,2021-02-11 05:41:54.520
41134,2024142,2021-02-11 05:41:54.530
41135,2024143,2021-02-11 05:41:54.540
41136,2024144,2021-02-11 05:41:54.550
41137,2024145,2021-02-11 05:41:54.560
41138,2024146,2021-02-11 05:41:54.570
41139,2024147,2021-02-11 05:41:54.580
41140,2024148,2021-02-11 05:41:54.590
41141,2024149,2021-02-11 05:41:54.600
41142,2024150,2021-02-11 05:41:54.610
41143,2024151,2021-02-11 05:41:54.620
41144,2024152,2021-02-11 05:41:54.630
41145,2024153,2021-02-11 05:41:54.640
41146,2024154,2021-02-11 05:41:54.650
41147,2024155,2021-02-11 05:41:54.660
41148,2024156,2021-02-11 05:41:54.670
41149,2024157,2021-02-11 05:41:54.680
41150,2024158,2021-02-11 05:41:54.690
41151,2024159,2021-02-11 05:41:54.700
41152,2024160,2021-02-11 05:41:54.710
41153,2024161,2021-02-11 05:41:54.720
41154,2024162,2021-02-11 05:41:54.730
41155,2024163,2021-02-11 05:41:54.740
41156,2024164,2021-02-11 05:41:54.750
41157,2024165,2021-02-11 05:41:54.760
41158,2024166,2021-02-11 05:41:54.770
41159,2024167,2021-02-11 05:41:54.780
41160,2024168,2021-02-11 05:41:54.790
41161,2024169,2021-02-11 05:41:54.800
41162,2024170,2021-02-11 05:41:54.810
41163,2024171,2021-02-11 05:41:54.820
41164,2024172,2021-02-11 05:41:54.830
41165,2024173,2021-02-11 05:41:54.840
41166,2024174,2021-02-11 05:41:54.850
41167,2024175,2021-02-11 05:41:54.860
41168,2024176,2021-02-11 05:41:54.870
41169,2024177,2021-02-11 05:41:54.880
41170,2024178,2021-02-11 05:41:54.890
41171,2024179,2021-02-11 05:41:54.900
41172,2024200,2021-02-11 05:41:55.110
41173,2024201,2021-02-11 05:41:55.120
41174,2024202,2021-02-11 05:41:55.130
41175,2024203,2021-02-11 05:41:55.140
41176,2024204,2021-02-11 05:41:55.150
41177,2024205,2021-02-11 05:41:55.160
41178,2024206,2021-02-11 05:41:55.170
41179,2024207,2021-02-11 05:41:55.180
41180,2024208,2021-02-11 05:41:55.190
41181,2024209,2021-02-11 05:41:55.200
41182,2024210,2021-02-11 05:41:55.210
41183,2024211,2021-02-11 05:41:55.220
41184,2024212,2021-02-11 05:41:55.230
41185,2024213,2021-02-11 05:41:55.240
41186,2024214,2021-02-11 05:41:55.250
41187,2024215,2021-02-11 05:41:55.260
41188,2024216,2021-02-11 05:41:55.270
41189,2024217,2021-02-11 05:41:55.280
41190,2024218,2021-02-11 05:41:55.290
41191,2024219,2021-02-11 05:41:55.300
41192,2024220,2021-02-11 05:41:55.310
41193,2024221,2021-02-11 05:41:55.320
41194,2024222,2021-02-11 05:41:55.330
41195,2024223,2021-02-11 05:41:55.340
41196,2024224,2021-02-11 05:41:55.350
41197,2024225,2021-02-11 05:41:55.360
41198,2024226,2021-02-11 05:41:55.370
41199,2024227,2021-02-11 05:41:55.380
41200,2024228,2021-02-11 05:41:55.390
41201,2024229,2021-02-11 05:41:55.400
41202,2024230,2021-02-11 05:41:55.410
41203,2024231,2021-02-11 05:41:55.420
41204,2024232,2021-02-11 05:41:55.430
41205,2024233,2021-02-11 05:41:55.440
41206,2024234,2021-02-11 05:41:55.450
41207,2024235,2021-02-11 05:41:55.460
41208,2024236,2021-02-11 05:41:55.470
41209,2024237,2021-02-11 05:41:55.480
41210,2024238,2021-02-11 05:41:55.490
41211,2024239,2021-02-11 05:41:55.500
41212,2024240,2021-02-11 05:41:55.510
41213,2024241,2021-02-11 05:41:55.520
41214,2024242,2021-02-11 05:41:55.530
41215,2024243,2021-02-11 05:41:55.540
41216,2024244,2021-02-11 05:41:55.550
41217,2024245,2021-02-11 05:41:55.560
41218,2024246,2021-02-11 05:41:55.570
41219,2024247,2021-02-11 05:41:55.580
41220,2024248,2021-02-11 05:41:55.590
41221,2024249,2021-02-11 05:41:55.600
41222,2024250,2021-02-11 05:41:55.610
41223,2024251,2021-02-11 05:41:55.620
41224,2024252,2021-02-11 05:41:55.630
41225,2024253,2021-02-11 05:41:55.640
41226,2024254,2021-02-11 05:41:55.650
41227,2024255,2021-02-11 05:41:55.660
41228,2024256,2021-02-11 05:41:55.670
41229,2024257,2021-02-11 05:41:55.680
41230,2024258,2021-02-11 05:41:55.690
41231,2024259,2021-02-11 05:41:55.700
41232,2024260,2021-02-11 05:41:55.710
41233,2024261,2021-02-11 05:41:55.720
41234,2024262,2021-02-11 05:41:55.730
41235,2024263,2021-02-11 05:41:55.740
41236,2024264,2021-02-11 05:41:55.750
41237,2024265,2021-02-11 05:41:55.760
41238,2024266,2021-02-11 05:41:55.770
41239,2024267,2021-02-11 05:41:55.780
41240,2024268,2021-02-11 05:41:55.790
41241,2024269,2021-02-11 05:41:55.800
41242,2024270,2021-02-11 05:41:55.810
41243,2024271,2021-02-11 05:41:55.820
41244,2024272,2021-02-11 05:41:55.830
41245,2024273,2021-02-11 05:41:55.840
41246,2024274,2021-02-11 05:41:55.850
41247,2024275,2021-02-11 05:41:55.860
41248,2024276,2021-02-11 05:41:55.870
41249,2024277,2021-02-11 05:41:55.880
41250,2024278,2021-02-11 05:41:55.890
41251,2024279,2021-02-11 05:41:55.900
41252,2024300,2021-02-11 05:41:56.110
41253,2024301,2021-02-11 05:41:56.120
41254,2024302,2021-02-11 05:41:56.130
41255,2024303,2021-02-11 05:41:56.140
41256,2024304,2021-02-11 05:41:56.150
41257,2024305,2021-02-11 05:41:56.160
41258,2024306,2021-02-11 05:41:56.170
41259,2024307,2021-02-11 05:41:56.180
41260,2024308,2021-02-11 05:41:56.190
41261,2024309,2021-02-11 05:41:56.200
41262,2024310,2021-02-11 05:41:56.210
41263,2024311,2021-02-11 05:41:56.220
41264,2024312,2021-02-11 05:41:56.230
41265,2024313,2021-02-11 05:41:56.240
41266,2024314,2021-02-11 05:41:56.250
41267,2024315,2021-02-11 05:41:56.260
41268,2024316,2021-02-11 05:41:56.270
41269,2024317,2021-02-11 05:41:56.280
41270,2024318,2021-02-11 05:41:56.290
41271,2024319,2021-02-11 05:41:56.300
41272,2024320,2021-02-11 05:41:56.310
41273,2024321,2021-02-11 05:41:56.320
41274,2024322,2021-02-11 05:41:56.330
41275,2024323,2021-02-11 05:41:56.340
41276,2024324,2021-02-11 05:41:56.350
41277,2024325,2021-02-11 05:41:56.360
41278,2024326,2021-02-11 05:41:56.370
41279,2024327,2021-02-11 05:41:56.380
41280,2024328,2021-02-11 05:41:56.390
41281,2024329,2021-02-11 05:41:56.400
41282,2024330,2021-02-11 05:41:56.410
41283,2024331,2021-02-11 05:41:56.420
41284,2024332,2021-02-11 05:41:56.430
41285,2024333,2021-02-11 05:41:56.440
41286,2024334,2021-02-11 05:41:56.450
41287,2024335,2021-02-11 05:41:56.460
41288,2024336,2021-02-11 05:41:56.470
41289,2024337,2021-02-11 05:41:56.480
41290,2024338,2021-02-11 05:41:56.490
41291,2024339,2021-02-11 05:41:56.500
41292,2024340,2021-02-11 05:41:56.510
41293,2024341,2021-02-11 05:41:56.520
41294,2024342,2021-02-11 05:41:56.530
41295,2024343,2021-02-11 05:41:56.540
41296,2024344,2021-02-11 05:41:56.550
41297,2024345,2021-02-11 05:41:56.560
41298,2024346,2021-02-11 05:41:56.570
41299,2024347,2021-02-11 05:41:56.580
41300,2024348,2021-02-11 05:41:56.590
41301,2024349,2021-02-11 05:41:56.600
41302,2024350,2021-02-11 05:41:56.610
41303,2024351,2021-02-11 05:41:56.620
41304,2024352,2021-02-11 05:41:56.630
41305,2024353,2021-02-11 05:41:56.640
41306,2024354,2021-02-11 05:41:56.650
41307,2024355,2021-02-11 05:41:56.660
41308,2024356,2021-02-11 05:41:56.670
41309,2024357,2021-02-11 05:41:56.680
41310,2024358,2021-02-11 05:41:56.690
41311,2024359,2021-02-11 05:41:56.700
41312,2024360,2021-02-11 05:41:56.710
41313,2024361,2021-02-11 05:41:56.720
41314,2024362,2021-02-11 05:41:56.730
41315,2024363,2021-02-11 05:41:56.740
41316,2024364,2021-02-11 05:41:56.750
41317,2024365,2021-02-11 05:41:56.760
41318,2024366,2021-02-11 05:41:56.770
41319,2024367,2021-02-11 05:41:56.780
41320,2024368,2021-02-11 05:41:56.790
41321,2024369,2021-02-11 05:41:56.800
41322,2024370,2021-02-11 05:41:56.810
41323,2024371,2021-02-11 05:41:56.820
41324,2024372,2021-02-11 05:41:56.830
41325,2024373,2021-02-11 05:41:56.840
41326,2024374,2021-02-11 05:41:56.850
41327,2024375,2021-02-11 05:41:56.860
41328,2024376,2021-02-11 05:41:56.870
41329,2024377,2021-02-11 05:41:56.880
41330,2024378,2021-02-11 05:41:56.890
41331,2024379,2021-02-11 05:41:56.900
41332,2024380,2021-02-11 05:41:56.910
41333,2024381,2021-02-11 05:41:56.920
41334,2024382,2021-02-11 05:41:56.930
41335,2024383,2021-02-11 05:41:56.940
41336,2024384,2021-02-11 05:41:56.950
41337,2024385,2021-02-11 05:41:56.960
41338,2024386,2021-02-11 05:41:56.970
41339,2024387,2021-02-11 05:41:56.980
41340,2024388,2021-02-11 05:41:56.990
41341,2024389,2021-02-11 05:41:57.000
41342,2024390,2021-02-11 05:41:57.010
41343,2024391,2021-02-11 05:41:57.020
41344,2024392,2021-02-11 05:41:57.030
41345,2024393,2021-02-11 05:41:57.040
